opportunity_id;sales_agent;Produto;Conta;deal_stage;engage_date;close_date; close_value 
AAVJHH3M;Zane Levy;GTXPro;Green-Plus;Won;29/05/2017;06/06/2017;R$ 5.532,00
NEVHU7GV;Boris Faz;GTX Plus Basic;Ontomedia;Lost;30/05/2017;07/08/2017; R$ -   
POLWB0UX;Corliss Cosme;GTXPro;Xx-zobam;Won;30/05/2017;06/06/2017;R$ 4.687,00
ZSHK2ZXD;Darcel Schlecht;GTX Basic;dambase;Won;30/05/2017;21/06/2017;R$ 602,00
PF7GFMLQ;Donn Cantrell;GTX Basic;Condax;Won;30/05/2017;10/08/2017;R$ 595,00
LKMZWCKQ;Gladys Colclough;GTXPro;Funholding;Lost;30/05/2017;06/09/2017; R$ -   
3D6ZHLF0;Kami Bicknell;GTX Basic;Zoomit;Lost;30/05/2017;05/08/2017; R$ -   
3R8PJCCW;Kary Hendrixson;MG Advanced;Blackzim;Won;30/05/2017;03/09/2017;R$ 2.868,00
CPWTJ2WC;Marty Freudenburg;MG Advanced;Finhigh;Won;30/05/2017;03/06/2017;R$ 3.236,00
QZLWUJEJ;Reed Clapper;GTXPro;Ganjaflex;Lost;30/05/2017;31/05/2017; R$ -   
NDVZAHYA;Vicki Laflamme;GTX Basic;Golddex;Won;30/05/2017;15/08/2017;R$ 524,00
1R8VKE8O;Vicki Laflamme;GTX Plus Pro;Golddex;Won;30/05/2017;15/08/2017;R$ 5.631,00
QNVW1NSS;Wilburn Farren;MG Advanced;;Engaging;30/05/2017;;
LNX7ULEG;Zane Levy;GTX Plus Pro;Sonron;Won;30/05/2017;22/08/2017;R$ 5.572,00
42N0IWF8;Zane Levy;GTXPro;Condax;Won;30/05/2017;05/06/2017;R$ 5.644,00
N60TC14O;Cecily Lampkin;GTX Plus Pro;Zumgoity;Lost;31/05/2017;05/08/2017; R$ -   
V6YYDG56;Daniell Hammack;GTX Plus Pro;Donquadtech;Lost;31/05/2017;16/06/2017; R$ -   
S1AU0IZX;Darcel Schlecht;GTXPro;Inity;Won;31/05/2017;04/06/2017;R$ 4.192,00
GFXKHCEM;Elease Gluck;MG Special;Fasehatice;Lost;31/05/2017;05/09/2017; R$ -   
YH2NHVXC;Elease Gluck;MG Advanced;Blackzim;Lost;31/05/2017;26/08/2017; R$ -   
JSNPH01N;Elease Gluck;MG Special;Sonron;Won;31/05/2017;10/06/2017;R$ 56,00
CQDULMXS;Garret Kinder;GTX Basic;Gekko & Co;Won;31/05/2017;05/08/2017;R$ 607,00
VKM187MX;Gladys Colclough;MG Special;Condax;Won;31/05/2017;09/06/2017;R$ 48,00
GIPPUV2F;Hayden Neloms;GTX Plus Basic;Nam-zim;Engaging;31/05/2017;;
4IUJNFPF;James Ascencio;GTX Basic;Singletechno;Lost;31/05/2017;18/08/2017; R$ -   
ZE7PM90V;James Ascencio;GTX Basic;Blackzim;Won;31/05/2017;23/08/2017;R$ 570,00
CAAYFKK8;James Ascencio;GTX Plus Basic;Singletechno;Won;31/05/2017;04/06/2017;R$ 1.056,00
HTBPSC2D;Kami Bicknell;GTX Basic;;Engaging;31/05/2017;;
NQZNAEYQ;Kami Bicknell;GTX Basic;Lexiqvolax;Won;31/05/2017;03/09/2017;R$ 560,00
J47DPNB5;Kary Hendrixson;GTX Plus Pro;Plexzap;Lost;31/05/2017;03/08/2017; R$ -   
37B8ES7X;Kary Hendrixson;GTX Basic;Groovestreet;Won;31/05/2017;21/06/2017;R$ 588,00
KYABDCKE;Kary Hendrixson;GTXPro;Y-corporation;Won;31/05/2017;02/09/2017;R$ 4.356,00
3CP9VXC1;Kary Hendrixson;MG Special;Labdrill;Won;31/05/2017;15/08/2017;R$ 69,00
9XGT3451;Lajuana Vencill;GTX Basic;Rangreen;Won;31/05/2017;02/08/2017;R$ 505,00
AG0H8IAZ;Markita Hansen;GTX Basic;Sonron;Won;31/05/2017;23/09/2017;R$ 510,00
28FTXKAB;Markita Hansen;MG Advanced;Zoomit;Won;31/05/2017;23/09/2017;R$ 3.722,00
SIBR2J01;Maureen Marcano;MG Special;;Engaging;31/05/2017;;
ROUOR5L0;Maureen Marcano;GTX Plus Basic;Finjob;Won;31/05/2017;02/08/2017;R$ 1.145,00
QPMZ5RG0;Moses Frase;MG Special;Streethex;Won;31/05/2017;27/08/2017;R$ 53,00
2PMIYAFN;Reed Clapper;GTX Plus Basic;Kan-code;Won;31/05/2017;15/06/2017;R$ 1.120,00
CRWE8FRT;Reed Clapper;MG Advanced;Initech;Won;31/05/2017;22/09/2017;R$ 3.404,00
FC1LS6PY;Versie Hillebrand;MG Advanced;Zumgoity;Lost;31/05/2017;08/06/2017; R$ -   
6FI9HAX7;Versie Hillebrand;MG Special;Ron-tech;Won;31/05/2017;13/06/2017;R$ 46,00
JL86Q0B4;Wilburn Farren;MG Special;The New York Inquirer;Won;31/05/2017;14/06/2017;R$ 53,00
Y2A8EUBM;Zane Levy;GTX Basic;Singletechno;Lost;31/05/2017;20/08/2017; R$ -   
C2MKJA8V;Zane Levy;GTXPro;Condax;Won;31/05/2017;05/06/2017;R$ 4.988,00
IJ4Y77D9;Zane Levy;MG Special;Rantouch;Won;31/05/2017;12/08/2017;R$ 53,00
CGCPVYNI;Anna Snelling;GTX Basic;Isdom;Won;01/06/2017;08/06/2017;R$ 523,00
ST8ZOXKI;Anna Snelling;MG Special;Hottechi;Won;01/06/2017;11/06/2017;R$ 63,00
P07OGZ3F;Anna Snelling;MG Special;Stanredtax;Won;01/06/2017;28/08/2017;R$ 54,00
0DLEXLEV;Boris Faz;GTX Plus Pro;Yearin;Won;01/06/2017;07/09/2017;R$ 6.117,00
27UN3UX8;Cassey Cress;GTX Plus Pro;Ontomedia;Won;01/06/2017;09/06/2017;R$ 5.112,00
NR5D7201;Corliss Cosme;MG Advanced;Kan-code;Won;01/06/2017;03/09/2017;R$ 3.527,00
UGTXH980;Daniell Hammack;GTXPro;;Engaging;01/06/2017;;
LKBS2IJC;Darcel Schlecht;GTX Plus Pro;Konmatfix;Lost;01/06/2017;11/06/2017; R$ -   
MFO940S8;Darcel Schlecht;MG Special;Finhigh;Lost;01/06/2017;24/08/2017; R$ -   
5O0597PP;Darcel Schlecht;MG Advanced;Warephase;Lost;01/06/2017;07/08/2017; R$ -   
C4FEG98K;Darcel Schlecht;GTX Basic;Inity;Won;01/06/2017;14/06/2017;R$ 565,00
EKH5O1HH;Darcel Schlecht;MG Advanced;Ron-tech;Won;01/06/2017;09/06/2017;R$ 3.771,00
BZ9C1LQT;Elease Gluck;MG Advanced;Fasehatice;Lost;01/06/2017;09/08/2017; R$ -   
ZT6D57ED;Gladys Colclough;GTX Plus Pro;Scottech;Won;01/06/2017;02/09/2017;R$ 6.274,00
NKERMTB8;Hayden Neloms;MG Advanced;Plexzap;Lost;01/06/2017;03/08/2017; R$ -   
Q67320CY;Hayden Neloms;MG Advanced;Sunnamplex;Won;01/06/2017;17/08/2017;R$ 3.480,00
K5NFTQRI;James Ascencio;GTX Plus Pro;Fasehatice;Won;01/06/2017;16/08/2017;R$ 5.770,00
IJ7B896N;Kary Hendrixson;MG Advanced;Hottechi;Lost;01/06/2017;12/09/2017; R$ -   
8KBVRQHD;Lajuana Vencill;GTX Plus Pro;Statholdings;Lost;01/06/2017;29/08/2017; R$ -   
AGZ87JFX;Moses Frase;GTX Basic;Rangreen;Lost;01/06/2017;01/08/2017; R$ -   
OBGCQ1BK;Niesha Huffines;GTX Basic;Domzoom;Lost;01/06/2017;21/09/2017; R$ -   
K05LLUU4;Niesha Huffines;GTX Basic;Ron-tech;Lost;01/06/2017;25/09/2017; R$ -   
9WISPXZW;Reed Clapper;GTX Basic;Konex;Won;01/06/2017;12/06/2017;R$ 562,00
ZTVWSE98;Rosalina Dieter;MG Special;;Engaging;01/06/2017;;
4ZGA57SX;Rosie Papadopoulos;GTXPro;Mathtouch;Won;01/06/2017;03/08/2017;R$ 4.686,00
6ONKN1IM;Vicki Laflamme;MG Advanced;Newex;Lost;01/06/2017;22/08/2017; R$ -   
JVIIWJDL;Violet Mclelland;MG Special;Opentech;Won;01/06/2017;02/09/2017;R$ 38,00
W8M8XI8Y;Zane Levy;MG Advanced;Finjob;Won;01/06/2017;05/08/2017;R$ 3.184,00
MELHF0ZP;Anna Snelling;GTX Plus Pro;Rundofase;Won;02/06/2017;17/09/2017;R$ 5.373,00
6SV2WYK4;Boris Faz;GTX Plus Basic;Bluth Company;Won;02/06/2017;05/09/2017;R$ 1.239,00
SPV7OJTH;Cassey Cress;MG Advanced;;Engaging;02/06/2017;;
6JEAYHOE;Cecily Lampkin;MG Advanced;Isdom;Lost;02/06/2017;18/06/2017; R$ -   
IKQSEYPT;Cecily Lampkin;MG Special;Streethex;Won;02/06/2017;12/06/2017;R$ 52,00
ZN0FWO0L;Corliss Cosme;GTX Basic;Ganjaflex;Won;02/06/2017;19/09/2017;R$ 651,00
CPL37MZC;Darcel Schlecht;GTX Plus Pro;dambase;Won;02/06/2017;02/08/2017;R$ 6.026,00
N7G1TU1X;James Ascencio;MG Advanced;;Engaging;02/06/2017;;
GM68OLDH;James Ascencio;GTX Plus Pro;Green-Plus;Won;02/06/2017;05/09/2017;R$ 5.569,00
W604BPPE;Jonathan Berthelot;GTX Basic;Dontechi;Lost;02/06/2017;25/08/2017; R$ -   
GIJ14130;Jonathan Berthelot;GTX Basic;Hottechi;Won;02/06/2017;04/09/2017;R$ 519,00
CUA83384;Kami Bicknell;GTX Basic;Scotfind;Won;02/06/2017;05/09/2017;R$ 558,00
ZGQI86AQ;Kary Hendrixson;GTX Basic;Sonron;Won;02/06/2017;05/09/2017;R$ 523,00
L8NLCWFS;Kary Hendrixson;GTXPro;Scotfind;Won;02/06/2017;20/08/2017;R$ 4.869,00
UPHLXZ3M;Lajuana Vencill;MG Special;Funholding;Lost;02/06/2017;02/08/2017; R$ -   
JDFQYP5L;Lajuana Vencill;GTX Basic;Stanredtax;Won;02/06/2017;09/08/2017;R$ 588,00
06AIY3IS;Marty Freudenburg;GTX Plus Pro;Condax;Won;02/06/2017;21/08/2017;R$ 5.712,00
4LQAN2JX;Maureen Marcano;GTX Plus Basic;Golddex;Won;02/06/2017;29/08/2017;R$ 1.046,00
84QGC91P;Maureen Marcano;MG Special;Singletechno;Won;02/06/2017;17/08/2017;R$ 54,00
98MASV7P;Reed Clapper;GTXPro;Xx-zobam;Won;02/06/2017;12/08/2017;R$ 4.933,00
QFBBRJL5;Reed Clapper;MG Special;Umbrella Corporation;Won;02/06/2017;26/09/2017;R$ 60,00
CUV49MUR;Violet Mclelland;GTXPro;Zathunicon;Engaging;02/06/2017;;
XCGW5K0N;Violet Mclelland;GTX Basic;Silis;Won;02/06/2017;12/09/2017;R$ 572,00
UUF8Z53N;Violet Mclelland;MG Special;Condax;Won;02/06/2017;30/08/2017;R$ 55,00
J6MIKNYJ;Violet Mclelland;MG Special;Xx-zobam;Won;02/06/2017;22/08/2017;R$ 51,00
3W4AWYSK;Cassey Cress;GTX Plus Pro;Vehement Capital Partners;Lost;03/06/2017;24/08/2017; R$ -   
VBN5T6F8;Cassey Cress;MG Special;Opentech;Won;03/06/2017;31/08/2017;R$ 59,00
W1J3L0EU;Daniell Hammack;GTXPro;Betasoloin;Won;03/06/2017;06/06/2017;R$ 4.492,00
45CMXP2K;Darcel Schlecht;GTX Basic;Treequote;Lost;03/06/2017;03/08/2017; R$ -   
6OJAC85F;Darcel Schlecht;GTXPro;Codehow;Lost;03/06/2017;29/08/2017; R$ -   
K94WM7M4;Donn Cantrell;MG Advanced;Zathunicon;Lost;03/06/2017;27/08/2017; R$ -   
31KRB7R2;James Ascencio;GTX Basic;Plexzap;Lost;03/06/2017;12/08/2017; R$ -   
5PG1KSKD;James Ascencio;GTXPro;Fasehatice;Lost;03/06/2017;06/08/2017; R$ -   
LDAXEBR0;Jonathan Berthelot;GTX Basic;Treequote;Won;03/06/2017;22/06/2017;R$ 639,00
NGTMVX1C;Jonathan Berthelot;GTX Plus Basic;Globex Corporation;Won;03/06/2017;21/06/2017;R$ 1.040,00
SFBHZLHK;Jonathan Berthelot;GTXPro;Finhigh;Won;03/06/2017;12/09/2017;R$ 4.138,00
7VMOJBPN;Kami Bicknell;GTXPro;Faxquote;Engaging;03/06/2017;;
13PPMGNM;Kami Bicknell;GTX Plus Basic;Plexzap;Lost;03/06/2017;07/08/2017; R$ -   
6GY8Q8F0;Lajuana Vencill;MG Special;Funholding;Won;03/06/2017;23/09/2017;R$ 54,00
5JIXFMFY;Lajuana Vencill;MG Advanced;Inity;Won;03/06/2017;14/09/2017;R$ 3.438,00
JBY30BSR;Markita Hansen;GTXPro;Finjob;Lost;03/06/2017;05/08/2017; R$ -   
69XL3JMB;Marty Freudenburg;GTX Plus Basic;Isdom;Won;03/06/2017;05/08/2017;R$ 1.017,00
YTGQKC7A;Rosalina Dieter;MG Special;Dalttechnology;Engaging;03/06/2017;;
DYWMK8OF;Rosalina Dieter;MG Advanced;Singletechno;Won;03/06/2017;19/09/2017;R$ 3.314,00
GG8XQD8Z;Versie Hillebrand;MG Special;Cancity;Lost;03/06/2017;12/08/2017; R$ -   
URT8A7OQ;Versie Hillebrand;MG Special;Rangreen;Won;03/06/2017;24/08/2017;R$ 51,00
LGO0XF4X;Vicki Laflamme;MG Special;Kan-code;Won;03/06/2017;10/09/2017;R$ 50,00
Y46OEBEH;Violet Mclelland;MG Special;Zathunicon;Won;03/06/2017;09/06/2017;R$ 54,00
G54JJCMX;Anna Snelling;GTX Plus Pro;Scottech;Lost;04/06/2017;18/08/2017; R$ -   
BPQ0358T;Anna Snelling;MG Advanced;Rangreen;Lost;04/06/2017;16/09/2017; R$ -   
EPH7L4K0;Boris Faz;GTXPro;Condax;Lost;04/06/2017;05/09/2017; R$ -   
SMU4542Q;Cecily Lampkin;GTX Plus Basic;Hottechi;Lost;04/06/2017;16/08/2017; R$ -   
E884CL8B;Daniell Hammack;GTXPro;Ontomedia;Won;04/06/2017;17/06/2017;R$ 4.942,00
4K8N65EM;Donn Cantrell;MG Special;Initech;Lost;04/06/2017;06/08/2017; R$ -   
KVTBYOVD;Donn Cantrell;GTXPro;Kan-code;Won;04/06/2017;14/06/2017;R$ 4.612,00
ZA6CBQAL;Donn Cantrell;GTXPro;Zotware;Won;04/06/2017;20/06/2017;R$ 4.308,00
Y6YZXVTF;Donn Cantrell;MG Advanced;Massive Dynamic;Won;04/06/2017;04/09/2017;R$ 2.876,00
SHETLR3T;Gladys Colclough;GTX Plus Pro;Warephase;Won;04/06/2017;30/08/2017;R$ 4.990,00
EL03YRD0;Hayden Neloms;GTX Plus Basic;Scotfind;Lost;04/06/2017;29/09/2017; R$ -   
3KZUBSRU;Hayden Neloms;GTX Plus Basic;Sonron;Won;04/06/2017;09/09/2017;R$ 1.024,00
F8QQEW1W;Kami Bicknell;GTX Plus Basic;;Engaging;04/06/2017;;
FA6JQ4V2;Kami Bicknell;MG Special;Lexiqvolax;Won;04/06/2017;16/09/2017;R$ 53,00
4LXUITP3;Kary Hendrixson;GTX Basic;;Engaging;04/06/2017;;
GXC8JN36;Kary Hendrixson;GTXPro;;Engaging;04/06/2017;;
XTE9XJTS;Kary Hendrixson;MG Special;Zencorporation;Engaging;04/06/2017;;
N7WUBQR0;Kary Hendrixson;GTX Plus Basic;Singletechno;Lost;04/06/2017;17/09/2017; R$ -   
9KJ89VHI;Kary Hendrixson;GTX Basic;J-Texon;Won;04/06/2017;01/09/2017;R$ 525,00
N3CN7GCZ;Kary Hendrixson;MG Special;Nam-zim;Won;04/06/2017;27/08/2017;R$ 60,00
KAHKF9H1;Markita Hansen;GTX Plus Basic;Scotfind;Won;04/06/2017;08/06/2017;R$ 967,00
P4UJ64QM;Maureen Marcano;GTX Basic;Rantouch;Lost;04/06/2017;14/08/2017; R$ -   
IHF5GR01;Reed Clapper;GTX Basic;Initech;Won;04/06/2017;14/06/2017;R$ 524,00
81DUFIPO;Rosalina Dieter;MG Special;J-Texon;Won;04/06/2017;10/09/2017;R$ 57,00
58K44TMD;Rosie Papadopoulos;MG Advanced;Bubba Gump;Lost;04/06/2017;20/06/2017; R$ -   
EEBOSTAA;Versie Hillebrand;GTX Plus Pro;Warephase;Won;04/06/2017;13/06/2017;R$ 5.056,00
9DDHZUZB;Vicki Laflamme;GTX Basic;Konex;Won;04/06/2017;08/06/2017;R$ 600,00
IWLEND3K;Cassey Cress;GTX Basic;Donware;Won;05/06/2017;26/09/2017;R$ 633,00
VICY80KW;Cassey Cress;GTXPro;Vehement Capital Partners;Won;05/06/2017;27/08/2017;R$ 4.994,00
H35AXY3M;Corliss Cosme;GTX Plus Basic;Kan-code;Won;05/06/2017;10/06/2017;R$ 899,00
1UHFKBP6;Darcel Schlecht;GTXPro;Scottech;Lost;05/06/2017;06/08/2017; R$ -   
VF7DWQIH;Darcel Schlecht;GTX Plus Pro;dambase;Won;05/06/2017;25/08/2017;R$ 5.421,00
C7NW3JB2;Darcel Schlecht;GTXPro;Genco Pura Olive Oil Company;Won;05/06/2017;23/08/2017;R$ 5.223,00
SUABQAC0;Darcel Schlecht;GTXPro;Rundofase;Won;05/06/2017;18/06/2017;R$ 4.794,00
6JWA8DFJ;Darcel Schlecht;GTXPro;Toughzap;Won;05/06/2017;06/09/2017;R$ 4.903,00
OEBJXZN6;Darcel Schlecht;MG Advanced;Dontechi;Won;05/06/2017;13/08/2017;R$ 3.625,00
QMUBRAT2;Gladys Colclough;GTX Basic;Globex Corporation;Lost;05/06/2017;28/08/2017; R$ -   
W5P1OLUL;Jonathan Berthelot;GTX Basic;Rundofase;Won;05/06/2017;03/08/2017;R$ 554,00
JP4H1WG4;Kami Bicknell;GTX Basic;Singletechno;Lost;05/06/2017;03/09/2017; R$ -   
580XZTEO;Kami Bicknell;GTX Basic;Sunnamplex;Lost;05/06/2017;11/06/2017; R$ -   
PIFPDJMN;Kary Hendrixson;GTX Basic;;Engaging;05/06/2017;;
MASS6JEE;Kary Hendrixson;GTXPro;Hatfan;Won;05/06/2017;05/09/2017;R$ 5.039,00
XNC9UMYH;Markita Hansen;GTX Plus Basic;Faxquote;Won;05/06/2017;30/08/2017;R$ 1.169,00
AUEAKRQV;Marty Freudenburg;GTXPro;Toughzap;Won;05/06/2017;19/09/2017;R$ 5.055,00
08Q8A6M9;Marty Freudenburg;MG Special;Scottech;Won;05/06/2017;22/06/2017;R$ 60,00
6F8IL0XV;Maureen Marcano;GTX Plus Basic;Condax;Lost;05/06/2017;27/08/2017; R$ -   
NTHLG5DT;Maureen Marcano;GTX Basic;Golddex;Won;05/06/2017;08/09/2017;R$ 595,00
Y5OZ7VOF;Maureen Marcano;MG Advanced;Plexzap;Won;05/06/2017;21/06/2017;R$ 3.227,00
9HLQVY37;Moses Frase;GTX Plus Basic;Konmatfix;Lost;05/06/2017;11/06/2017; R$ -   
8C3LOLPY;Moses Frase;GTX Plus Basic;Ron-tech;Lost;05/06/2017;14/08/2017; R$ -   
QMJHLT1V;Moses Frase;MG Special;Hottechi;Won;05/06/2017;20/09/2017;R$ 59,00
Q5JU0LZJ;Niesha Huffines;GTX Basic;Inity;Won;05/06/2017;26/09/2017;R$ 479,00
IRODLEGG;Niesha Huffines;MG Advanced;Globex Corporation;Won;05/06/2017;14/09/2017;R$ 3.449,00
HTA6XLY3;Reed Clapper;MG Special;Massive Dynamic;Won;05/06/2017;24/09/2017;R$ 54,00
XW7J3TI2;Vicki Laflamme;MG Advanced;Hatfan;Lost;05/06/2017;14/08/2017; R$ -   
1BV5JLZV;Vicki Laflamme;MG Special;Doncon;Won;05/06/2017;01/09/2017;R$ 59,00
84D18IA1;Violet Mclelland;MG Special;Acme Corporation;Lost;05/06/2017;01/08/2017; R$ -   
7J0ZLDB1;Zane Levy;MG Special;;Engaging;05/06/2017;;
41IM8V9E;Zane Levy;GTX Basic;Finjob;Lost;05/06/2017;27/09/2017; R$ -   
NXFAXN16;Anna Snelling;MG Special;Streethex;Won;06/06/2017;27/09/2017;R$ 55,00
FXXEZ5U2;Cassey Cress;MG Advanced;Initech;Won;06/06/2017;09/08/2017;R$ 3.042,00
3F81XLI7;Corliss Cosme;GTXPro;Ganjaflex;Won;06/06/2017;11/08/2017;R$ 4.230,00
ID4LC9V5;Daniell Hammack;GTX Plus Basic;Initech;Won;06/06/2017;15/08/2017;R$ 979,00
IPQFYK0E;Daniell Hammack;GTX Plus Basic;Zotware;Won;06/06/2017;17/06/2017;R$ 1.064,00
UU0F81HS;Daniell Hammack;GTXPro;Xx-zobam;Won;06/06/2017;20/08/2017;R$ 5.166,00
7SBDZJF4;Donn Cantrell;GTX Plus Basic;Bioplex;Won;06/06/2017;23/08/2017;R$ 1.036,00
7UI7YX03;Elease Gluck;GTXPro;Hottechi;Won;06/06/2017;06/08/2017;R$ 4.330,00
BNYWSG6W;Gladys Colclough;MG Advanced;Hottechi;Won;06/06/2017;13/09/2017;R$ 3.598,00
RC1YCAEP;James Ascencio;GTX Basic;Goodsilron;Won;06/06/2017;16/08/2017;R$ 431,00
H6TY7RBJ;Jonathan Berthelot;GTX Plus Basic;Funholding;Lost;06/06/2017;28/08/2017; R$ -   
MU6NOSH1;Jonathan Berthelot;GTX Basic;Funholding;Won;06/06/2017;17/06/2017;R$ 624,00
OFIORN0G;Jonathan Berthelot;GTX Plus Basic;Finhigh;Won;06/06/2017;11/06/2017;R$ 1.140,00
PMHOZRJN;Kami Bicknell;MG Special;Condax;Won;06/06/2017;17/09/2017;R$ 62,00
7Z3Q8UYS;Kary Hendrixson;GTX Basic;Fasehatice;Lost;06/06/2017;01/08/2017; R$ -   
YT9PLSVL;Lajuana Vencill;GTX Basic;Streethex;Won;06/06/2017;15/09/2017;R$ 584,00
BQINW2LB;Markita Hansen;MG Special;Lexiqvolax;Lost;06/06/2017;09/09/2017; R$ -   
BLFMYCVF;Markita Hansen;MG Special;Goodsilron;Won;06/06/2017;19/08/2017;R$ 57,00
379SDV6Y;Niesha Huffines;GTX Plus Basic;Statholdings;Won;06/06/2017;05/08/2017;R$ 1.267,00
FE2AE2YO;Reed Clapper;GTXPro;Umbrella Corporation;Lost;06/06/2017;11/06/2017; R$ -   
XQY4Z4KI;Rosie Papadopoulos;MG Special;;Engaging;06/06/2017;;
2756CEOQ;Vicki Laflamme;MG Special;Plusstrip;Won;06/06/2017;16/09/2017;R$ 55,00
9GYIYGHW;Violet Mclelland;MG Advanced;;Engaging;06/06/2017;;
Z4CFFZAW;Violet Mclelland;MG Special;Opentech;Won;06/06/2017;10/09/2017;R$ 63,00
I967JINR;Wilburn Farren;GTXPro;Donquadtech;Won;06/06/2017;05/09/2017;R$ 3.961,00
IE18U4NO;Wilburn Farren;MG Special;Zathunicon;Won;06/06/2017;26/08/2017;R$ 45,00
JNIMHE7Y;Anna Snelling;MG Special;Warephase;Won;07/06/2017;20/08/2017;R$ 61,00
KUKJQX9Y;Cassey Cress;MG Advanced;Bubba Gump;Lost;07/06/2017;08/09/2017; R$ -   
QCIG6H19;Darcel Schlecht;GTX Plus Basic;Isdom;Won;07/06/2017;31/08/2017;R$ 1.114,00
DW29KM30;Elease Gluck;MG Advanced;Zathunicon;Engaging;07/06/2017;;
R7IIOFBH;Garret Kinder;GTX Basic;Kan-code;Won;07/06/2017;05/08/2017;R$ 566,00
Q7ST5E1W;Gladys Colclough;MG Advanced;dambase;Lost;07/06/2017;20/08/2017; R$ -   
6MTURF7Q;Hayden Neloms;MG Special;Green-Plus;Won;07/06/2017;21/06/2017;R$ 56,00
MWT1ZV0Y;Jonathan Berthelot;GTX Basic;Ron-tech;Won;07/06/2017;18/06/2017;R$ 627,00
RKVXBXBM;Markita Hansen;MG Special;;Engaging;07/06/2017;;
B7Q6Q7S2;Markita Hansen;GTX Plus Basic;Dalttechnology;Won;07/06/2017;16/08/2017;R$ 1.101,00
3DYZN86H;Markita Hansen;MG Advanced;Hottechi;Won;07/06/2017;17/09/2017;R$ 2.979,00
QYKTG5QA;Marty Freudenburg;MG Advanced;Isdom;Lost;07/06/2017;04/09/2017; R$ -   
67CKCI5G;Reed Clapper;GTXPro;Gekko & Co;Lost;07/06/2017;05/08/2017; R$ -   
2O1IK8VR;Versie Hillebrand;MG Advanced;Warephase;Won;07/06/2017;17/06/2017;R$ 3.662,00
C6TQMD3C;Vicki Laflamme;GTX Plus Pro;;Engaging;07/06/2017;;
IQMW1VDP;Violet Mclelland;MG Special;;Engaging;07/06/2017;;
R9AVNYCO;Zane Levy;GTX Plus Basic;Conecom;Engaging;07/06/2017;;
G1AKE0NR;Zane Levy;GTXPro;;Engaging;07/06/2017;;
N8NQK8K7;Zane Levy;GTXPro;Dalttechnology;Lost;07/06/2017;22/08/2017; R$ -   
V93EX6XU;Zane Levy;GTXPro;Nam-zim;Won;07/06/2017;17/08/2017;R$ 5.185,00
5QNUZYIL;Boris Faz;MG Advanced;Umbrella Corporation;Won;08/06/2017;24/06/2017;R$ 3.681,00
WX63AIMZ;Cecily Lampkin;MG Special;Dontechi;Won;08/06/2017;18/06/2017;R$ 59,00
09P7O0LQ;Cecily Lampkin;MG Special;Finhigh;Won;08/06/2017;13/09/2017;R$ 60,00
GYS3APR7;Corliss Cosme;GTX Basic;Bluth Company;Won;08/06/2017;05/08/2017;R$ 602,00
9VF00HWL;Corliss Cosme;GTX Basic;Xx-zobam;Won;08/06/2017;12/08/2017;R$ 515,00
UTJGDR3K;Darcel Schlecht;GTXPro;Streethex;Lost;08/06/2017;25/08/2017; R$ -   
MD0SRXG4;Darcel Schlecht;GTX Plus Pro;Ron-tech;Won;08/06/2017;21/06/2017;R$ 5.175,00
E0ITYYTG;Donn Cantrell;GTXPro;Acme Corporation;Lost;08/06/2017;27/08/2017; R$ -   
PGK5K24U;Donn Cantrell;GTXPro;Plussunin;Won;08/06/2017;28/08/2017;R$ 4.780,00
AY3KTIXX;James Ascencio;GTX Plus Pro;Cheers;Engaging;08/06/2017;;
X46ZXX2S;Jonathan Berthelot;GTX Plus Basic;Globex Corporation;Lost;08/06/2017;11/08/2017; R$ -   
4QP55BTO;Jonathan Berthelot;GTX Basic;Globex Corporation;Won;08/06/2017;16/06/2017;R$ 614,00
G6X1B2K5;Jonathan Berthelot;GTX Basic;Rangreen;Won;08/06/2017;13/09/2017;R$ 532,00
0YCAS0B9;Jonathan Berthelot;GTX Plus Pro;Finhigh;Won;08/06/2017;27/08/2017;R$ 6.096,00
6UZVABQR;Kary Hendrixson;GTX Basic;Hottechi;Won;08/06/2017;17/08/2017;R$ 486,00
9NTDQ8ZC;Lajuana Vencill;GTX Basic;Funholding;Won;08/06/2017;17/08/2017;R$ 566,00
FCCI80H2;Markita Hansen;MG Special;Singletechno;Lost;08/06/2017;22/06/2017; R$ -   
ALQRAPZR;Markita Hansen;GTX Plus Basic;Green-Plus;Won;08/06/2017;16/06/2017;R$ 923,00
7SPRU76Q;Markita Hansen;GTXPro;Hottechi;Won;08/06/2017;30/09/2017;R$ 4.744,00
JEMEGXUG;Marty Freudenburg;GTX Basic;Warephase;Won;08/06/2017;19/08/2017;R$ 517,00
GVHIFUN1;Marty Freudenburg;GTX Plus Basic;Zumgoity;Won;08/06/2017;14/06/2017;R$ 881,00
RBB3C85Q;Marty Freudenburg;GTXPro;Gogozoom;Won;08/06/2017;24/06/2017;R$ 4.272,00
WFP9J5J7;Maureen Marcano;GTXPro;Finjob;Lost;08/06/2017;26/08/2017; R$ -   
8I4915WD;Maureen Marcano;GTX Plus Basic;Lexiqvolax;Won;08/06/2017;02/09/2017;R$ 805,00
S2J63YRV;Rosie Papadopoulos;MG Special;;Engaging;08/06/2017;;
L831D7DF;Versie Hillebrand;MG Special;Funholding;Lost;08/06/2017;18/08/2017; R$ -   
